batch_size,seq_len,layer,count,M,K,N,kernel,sleep_ns,sleep_freq,num_iters,elapsed_ms,gflops,power_w,energy_mj,nj_per_flop,sm_clock_mhz,temp_c,test_case
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,85320.8635,386603.5516,600.0068,51193096.6921,0.0016,2053.4096,73.4061,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,84061.4753,392395.5502,600.083,50443865.1565,0.0015,2083.7905,80.7202,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,76790.3021,515461.1654,498.3729,38270201.8036,0.001,2422.0,69.4498,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,86402.507,381763.7936,599.9789,51839683.7114,0.0016,2027.8644,79.3696,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,84739.9759,389253.696,600.0711,50850008.3088,0.0015,2066.8689,81.8123,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,87413.9977,452815.5634,368.2311,32188555.0883,0.0008,2129.9817,62.8534,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,95529.7165,345288.8801,509.0428,48628719.0634,0.0015,1830.0,71.0147,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,95500.5892,345394.1921,482.4676,46075944.2102,0.0014,1830.0,71.0199,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,101811.7515,388780.4504,291.3674,29664624.6409,0.0007,1830.0,54.6745,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,114156.3188,288948.9534,354.2896,40444397.6107,0.0012,1530.0,59.1588,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,114122.0897,289035.6191,335.0091,38231940.6494,0.0012,1530.0,57.4351,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,121546.3062,325657.1084,223.7188,27192197.0423,0.0007,1530.0,46.3155,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,143535.116,229806.8219,256.4254,36806047.8041,0.0011,1230.0,50.3978,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,143481.8875,229892.0749,243.9256,34998908.423,0.0011,1230.0,48.4871,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,151360.1332,261511.5206,193.8928,29347644.1635,0.0007,1230.0768,43.1092,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas,0,0,2500,187189.0406,176214.1027,213.88,40035998.6136,0.0012,933.221,45.8438,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cublas_bf16,0,0,2500,187126.4636,176273.0305,204.7606,38316134.3372,0.0012,935.427,45.2905,LD+MMA
512,256,mlp_down_proj,36,131072,12288,4096,cutlass_sm80,0,0,3000,194085.0743,203943.6507,157.2787,30525449.5198,0.0008,930.0,39.3741,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,175894.3323,375058.689,600.0198,105540090.2271,0.0016,2018.2459,76.8941,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,171551.6932,384552.8799,599.9736,102926482.9484,0.0016,2067.3053,81.4658,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,169368.4264,467412.0136,465.0156,78758953.0346,0.001,2422.0,66.7102,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,177055.6507,372598.657,600.0009,106233543.7539,0.0016,2005.4169,80.1782,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,171738.8763,384133.7448,600.0032,103043880.5421,0.0016,2065.5114,81.3569,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,192972.3742,410239.2249,342.2373,66042341.6914,0.0008,2130.0,58.2553,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,193330.9128,341232.0187,517.2681,100003916.7364,0.0015,1830.0,72.1233,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,193293.2386,341298.5272,491.1617,94938244.228,0.0014,1830.0,72.1543,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,225142.5324,351620.977,272.9417,61450791.2745,0.0008,1830.0,51.4902,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,231021.834,285560.4448,362.3646,83714129.6289,0.0013,1530.0,59.0767,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,230997.2806,285590.7979,345.1649,79732143.7094,0.0012,1530.0,58.8912,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,269294.2017,293971.5624,216.9056,58411409.9353,0.0007,1530.0,45.3183,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,291387.8645,226401.6649,264.0845,76951029.6186,0.0012,1230.0048,51.0014,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,291350.782,226430.4809,252.0496,73434840.8491,0.0011,1230.0,50.1045,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,334784.4668,236465.0844,184.8724,61892409.6781,0.0008,1230.1969,42.4889,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas,0,0,2500,378069.6302,174493.5123,217.9058,82383559.0431,0.0012,936.0972,46.4489,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cublas_bf16,0,0,2500,378039.6947,174507.3298,208.5976,78858167.8569,0.0012,936.1769,45.4176,LD+MMA
1024,256,mlp_up_proj,36,262144,4096,12288,cutlass_sm80,0,0,3000,448177.0848,176637.4049,146.7011,65748074.8064,0.0008,930.0,38.494,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,171415.9276,384857.4551,600.0124,102851679.5564,0.0016,2032.7757,77.3271,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,167740.1465,393291.046,600.011,100645925.6125,0.0015,2077.0,81.4143,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,153162.7053,516867.5825,500.6371,76678936.6109,0.001,2422.0,69.949,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,172793.7686,381788.6386,600.0362,103682516.2666,0.0016,2015.6147,80.6703,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,168659.669,391146.8466,600.021,101199337.3354,0.0015,2064.4101,82.5193,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,174359.2144,454033.0001,364.7263,63593393.5031,0.0008,2130.0,59.911,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,189970.6446,347267.8519,510.8735,97050969.1551,0.0015,1830.0,72.7596,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,189909.6832,347379.3256,484.2294,91959847.1556,0.0014,1830.0,71.8593,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,203136.5602,389712.4039,290.2148,58953243.9606,0.0007,1830.0,53.0483,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,227018.4819,290596.1537,355.2285,80643438.467,0.0012,1530.0,59.2841,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,226952.7302,290680.3439,337.4041,76574773.9991,0.0012,1530.0,58.9969,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,242343.5173,326663.7296,224.0533,54297861.2766,0.0007,1530.0,45.8798,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,286630.9285,230159.0342,256.8666,73625920.3764,0.0011,1230.0,50.5889,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,286531.9144,230238.5681,245.0361,70210652.3902,0.0011,1230.0,49.8564,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,301864.8912,262252.5491,194.2896,58649196.5044,0.0007,1230.1835,42.8102,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas,0,0,2500,372227.0884,177232.3931,215.1369,80079789.0804,0.0012,935.1017,46.5919,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cublas_bf16,0,0,2500,372112.5558,177286.9435,205.8139,76585949.9207,0.0012,935.9771,45.7664,LD+MMA
1024,256,mlp_down_proj,36,262144,12288,4096,cutlass_sm80,0,0,3000,387203.1641,204452.9708,157.9802,61170451.5171,0.0008,930.0,39.9431,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,5398.6809,381868.15,586.4119,3165850.6863,0.0015,2146.0926,58.3148,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,5275.7038,390769.5278,599.9232,3165017.0762,0.0015,2184.6415,62.4528,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,5232.725,472774.9244,369.694,1934507.0331,0.0008,2422.0,55.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,5434.0135,379385.2034,573.7283,3117647.157,0.0015,2142.5818,65.3455,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,5424.7555,380032.6698,569.2431,3088004.7649,0.0015,2129.5636,66.9818,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,5948.8311,415863.4024,273.653,1627915.4906,0.0007,2130.0,56.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,6300.7809,327195.0463,469.4669,2958008.0119,0.0014,1830.0,64.6508,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,6298.0065,327339.1817,450.2477,2835663.2423,0.0014,1830.0,64.9683,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,6918.9055,357556.7192,218.229,1509905.8353,0.0006,1830.0,54.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,7523.779,274009.1525,334.3094,2515269.9973,0.0012,1530.0,58.9868,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,7520.5345,274127.3632,319.5611,2403270.5261,0.0012,1530.0,58.0132,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,8252.1561,299788.4589,164.55,1357892.2876,0.0005,1530.0,49.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,9357.6791,220309.3614,246.1776,2303650.639,0.0011,1230.0,52.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,9356.4626,220338.0038,235.5963,2204348.1592,0.0011,1230.0,51.0532,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,10281.541,240615.7946,133.23,1369809.7101,0.0006,1230.0,45.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas,0,0,2500,12337.0989,167104.4649,201.1572,2481696.1814,0.0012,930.8468,47.0,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cublas_bf16,0,0,2500,12328.7191,167218.0441,192.8097,2377096.9587,0.0012,934.5161,46.1855,LD+MMA
16,512,mlp_up_proj,36,8192,4096,12288,cutlass_sm80,0,0,3000,13666.2903,181022.1432,114.1886,1560534.1533,0.0006,930.0519,41.8444,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,5562.4125,370627.7299,580.4266,3228571.8925,0.0016,2133.2143,59.8393,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,5430.0843,379659.7202,599.839,3257176.5592,0.0016,2178.4545,63.7455,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,4998.7493,494904.0246,461.3696,2306270.7577,0.0009,2422.0,57.3056,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,5597.0657,368333.0514,585.1238,3274976.3936,0.0016,2124.6964,67.3929,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,5558.7675,370870.7576,580.3653,3226115.57,0.0016,2128.375,69.3571,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,5683.1123,435307.4567,355.25,2018925.6453,0.0008,2130.0,59.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,6420.0544,321116.3279,484.747,3112101.8265,0.0015,1830.0,67.5692,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,6419.9982,321119.1392,464.1899,2980098.2823,0.0014,1830.0,67.5846,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,6605.8379,374502.2494,289.527,1912568.4375,0.0008,1830.0,58.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,7638.2588,269902.3893,346.8094,2649019.5772,0.0013,1530.0,62.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,7639.1505,269870.884,331.5736,2532940.8151,0.0012,1530.0,60.8442,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,7877.7808,314035.2874,224.693,1770082.2048,0.0007,1530.0,53.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,9759.5649,211237.3165,254.1265,2480163.9733,0.0012,1230.0,54.8469,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,9748.7931,211470.7197,243.505,2373879.9733,0.0012,1230.0,53.4388,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,9886.6428,250226.6154,179.576,1775403.7651,0.0007,1230.0,47.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas,0,0,2500,12651.2276,162955.2778,203.0813,2569227.132,0.0012,930.0,49.0,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cublas_bf16,0,0,2500,12663.2905,162800.0484,194.8334,2467231.6585,0.0012,930.0,47.9606,LD+MMA
16,512,mlp_down_proj,36,8192,12288,4096,cutlass_sm80,0,0,3000,12472.4657,198349.0052,157.1278,1959770.7107,0.0008,931.6154,43.0,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,10821.3373,381022.0951,599.9819,6492606.7933,0.0016,2075.2385,65.0,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,10588.3959,389404.463,599.8778,6351743.7345,0.0015,2117.2075,69.9245,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,10615.7433,466081.5699,447.804,4753772.3338,0.001,2422.0,64.0,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,10984.3143,375368.7737,592.9113,6512724.1959,0.0016,2051.3818,73.1818,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,10722.6184,384530.0136,600.1654,6435344.3499,0.0016,2089.6111,75.7407,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,12080.7314,409561.4867,339.285,4098810.9629,0.0008,2130.0,63.0,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,12223.3934,337317.8356,513.0927,6271733.7114,0.0015,1830.0,71.5772,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,12217.9994,337466.7556,489.6061,5982006.5953,0.0015,1830.0,71.3279,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,14082.2749,351349.6478,272.535,3837912.7886,0.0008,1830.0,58.0,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,14606.7311,282278.6687,362.1979,5290526.7831,0.0013,1530.0,62.6027,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,14601.1165,282387.214,345.1094,5038982.3074,0.0012,1530.0,61.1438,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,16836.7246,293869.6471,215.4032,3626684.8811,0.0007,1530.0,52.645,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,18580.928,221903.2662,262.4338,4876264.3521,0.0012,1230.0,53.1774,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,18569.1056,222044.5446,251.1304,4663266.3864,0.0011,1230.0,51.6505,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,21038.8677,235174.3641,170.5923,3589068.1969,0.0007,1230.0,45.2844,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas,0,0,2500,23927.3057,172320.6388,216.3968,5177791.9661,0.0013,935.4477,46.9958,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cublas_bf16,0,0,2500,23915.0385,172409.0303,207.7682,4968784.9302,0.0012,935.6527,46.0042,LD+MMA
32,512,mlp_up_proj,36,16384,4096,12288,cutlass_sm80,0,0,3000,27939.0343,177092.8182,144.8878,4048025.096,0.0008,930.0753,40.8387,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,11005.4398,374648.2369,590.3497,6497058.3633,0.0016,2092.6364,60.4545,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,10742.8589,383805.5252,600.0165,6445892.6997,0.0016,2141.1019,66.5278,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,9897.3389,499912.3898,471.797,4669534.785,0.0009,2422.0,61.0,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,11149.5879,369804.5752,595.677,6641553.5478,0.0016,2070.2054,71.0714,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,10892.7891,378522.7606,599.9189,6534789.5505,0.0016,2111.2752,73.5413,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,11261.5337,439354.2156,358.873,4041460.4,0.0008,2130.0,61.0,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,12514.5871,329469.0077,506.9417,6344166.6261,0.0015,1830.0,69.632,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,12514.7264,329465.3404,483.0722,6045516.831,0.0015,1830.0,69.36,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,13097.7594,377759.4451,289.652,3793792.2072,0.0008,1830.0,57.0,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,14916.6507,276413.8328,359.6355,5364556.5966,0.0013,1530.0,61.094,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,14919.2326,276365.9981,342.412,5108523.9682,0.0012,1530.0,59.6779,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,15634.4971,316466.9963,228.1644,3567236.2595,0.0007,1530.0,51.6433,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,18876.4252,218429.5255,262.934,4963254.5894,0.0012,1230.0,52.1587,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,18900.4201,218152.22,251.0344,4744656.3611,0.0012,1230.0,50.5185,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,19460.7746,254244.8813,186.0405,3620491.7862,0.0007,1230.0,44.8923,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas,0,0,2500,24337.7015,169414.8727,216.8629,5277944.9677,0.0013,933.4713,46.6434,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cublas_bf16,0,0,2500,24356.4118,169284.73,207.9614,5065193.4466,0.0012,935.7377,46.0,LD+MMA
32,512,mlp_down_proj,36,16384,12288,4096,cutlass_sm80,0,0,3000,25031.721,197661.2928,157.6902,3947256.1826,0.0008,930.056,41.584,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,21625.0139,381333.2683,596.8796,12907528.9565,0.0016,2069.3519,64.3472,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,21272.0042,387661.5065,600.0451,12764161.6787,0.0015,2101.5399,72.4742,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,20431.8726,484321.9634,478.1178,9768841.2528,0.001,2416.5294,66.3725,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,22038.4546,374179.468,597.9743,13178428.4204,0.0016,2033.3529,76.0543,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,21572.3999,382263.3196,600.0675,12944896.2954,0.0016,2071.3519,78.8148,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,23260.267,425429.5377,365.9412,8511890.0707,0.0009,2129.4421,66.1588,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,24385.7902,338161.5745,515.0398,12559652.1851,0.0015,1830.0,72.4385,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,24379.9156,338243.0581,486.8594,11869591.2214,0.0014,1830.0,72.0041,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,27134.7029,364684.4658,292.747,7943602.8839,0.0008,1830.0,60.1734,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,29134.2232,283046.4073,362.1253,10550239.9892,0.0013,1530.0,61.9966,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,29126.6146,283120.3461,344.4877,10033761.0056,0.0012,1530.0,60.7388,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,32467.4075,304785.7964,222.7595,7232424.8081,0.0007,1530.0,51.4308,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,36730.2664,224510.6832,263.7402,9687247.37,0.0012,1230.0,52.3733,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,36717.5679,224588.3287,251.956,9251212.2374,0.0011,1230.0,51.1635,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,40523.716,244192.9225,185.0036,7497031.6527,0.0008,1230.1333,44.5679,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas,0,0,2500,47752.7939,172688.0574,216.3296,10330340.7756,0.0013,933.9182,46.0,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cublas_bf16,0,0,2500,47737.907,172741.9096,207.5563,9908301.7265,0.0012,935.6499,45.5178,LD+MMA
64,512,mlp_up_proj,36,32768,4096,12288,cutlass_sm80,0,0,3000,54456.3459,181716.281,150.4033,8190413.3053,0.0008,930.0,39.8824,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,21103.1558,390763.2243,596.4291,12586536.5189,0.0015,2085.0,62.9905,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,20718.6564,398015.0573,600.1661,12434634.528,0.0015,2122.1014,71.3527,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,19472.8139,508175.382,487.7634,9498126.4225,0.001,2418.0769,65.241,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,21455.6473,384343.4363,598.5508,12842294.2517,0.0016,2053.7488,75.0558,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,20963.6325,393363.9462,600.0249,12578701.1974,0.0015,2094.4286,77.5667,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,22159.2431,446567.8103,373.0504,8266514.6066,0.0008,2129.6577,65.0721,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,23935.6251,344521.4891,509.9213,12205286.173,0.0015,1830.0,71.4042,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,23924.5775,344680.5784,484.5439,11592508.9752,0.0014,1830.0,71.5649,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,25790.1586,383696.9293,298.7043,7703631.1223,0.0008,1830.0,59.5,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,28633.3531,287997.6079,355.9771,10192818.5522,0.0012,1530.0,61.0,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,28616.8114,288164.0825,338.7348,9693510.6138,0.0012,1530.0,59.993,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,30791.378,321375.8297,226.8404,6984728.1802,0.0007,1530.0,50.9058,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,37053.5837,222551.6775,252.0019,9337574.3935,0.0011,1230.0,51.873,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,37012.8628,222796.525,240.4792,8900822.6304,0.0011,1230.0,50.5568,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,38321.277,258227.4242,184.1299,7056094.1304,0.0007,1230.201,44.7076,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas,0,0,2500,46861.9624,175970.8043,214.6069,10056901.95,0.0012,935.938,46.9936,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cublas_bf16,0,0,2500,46840.6002,176051.0576,206.0174,9649976.3494,0.0012,936.1325,47.0,LD+MMA
64,512,mlp_down_proj,36,32768,12288,4096,cutlass_sm80,0,0,3000,49295.8359,200739.1591,157.8127,7779506.8545,0.0008,930.4544,41.9371,LD+MMA
128,512,mlp_up_proj,36,65536,4096,12288,cublas,0,0,2500,43353.64,380421.9076,600.0078,26012522.2941,0.0016,2050.2333,69.9053,LD+MMA
128,512,mlp_up_proj,36,65536,4096,12288,cublas_bf16,0,0,2500,42743.3196,385853.85,599.9647,25644484.5139,0.0016,2078.4543,78.0679,LD+MMA
128,512,mlp_up_proj,36,65536,4096,12288,cutlass_sm80,0,0,3000,40745.7029,485725.068,483.546,19702420.7429,0.001,2420.6732,69.6806,LD+MMA
128,512,mlp_up_proj,36,65536,4096,12288,cublas,0,0,2500,44109.3582,373904.2031,599.7581,26454946.5374,0.0016,2016.1066,78.3946,LD+MMA
